subject,T2,Lag,Unnamed: 0,trialnumber,trialOnset,T1,T1cat,T2cat,posT1,posT2,onsetT1,onsetT2,trgT1,trgT2,rtT1,answerT1,rtT2,answerT2,runNo,blockNo,HitT1,HitT2,ABM
5,15,Lag 2,57.25,35.625,308.798475,30.875,5.625,3.0,11.0,13.0,311.1130125,311.313,40.875,125.0,0.7300545,1.625,0.6108981250000001,3.0,8.0,1.0,1.0,0.75,0.08333333333333337
5,16,Lag 2,53.0,22.25,287.10143750000003,27.75,5.125,3.0,11.0,13.0,289.4243125,289.6243125,37.75,126.0,1.303991125,2.25,1.14078775,2.25,8.0,1.0,1.0,0.625,0.375
5,17,Lag 2,52.44444444444444,29.22222222222222,314.2863777777778,24.333333333333332,4.444444444444445,3.0,11.0,13.0,316.5752444444444,316.7752333333333,34.333333333333336,127.0,0.7065732222222222,1.5555555555555556,0.48878644444444447,2.2222222222222223,8.777777777777779,1.0,1.0,1.0,0.0
5,18,Lag 2,40.333333333333336,26.666666666666668,221.32655000000003,22.333333333333332,4.166666666666667,3.0,11.0,13.0,223.5765,223.77650000000003,32.333333333333336,128.0,1.0433145,1.6666666666666667,0.9035345,2.3333333333333335,7.5,1.0,1.0,0.8333333333333334,0.023809523809523725
5,19,Lag 2,66.5,26.666666666666668,354.7885333333333,21.333333333333332,4.0,4.0,11.0,13.0,357.09681666666665,357.2968166666667,31.333333333333332,129.0,0.6954138333333333,1.5,0.7016441666666666,4.0,9.166666666666666,1.0,1.0,0.0,0.0
5,20,Lag 2,31.5,25.666666666666668,170.313,18.5,3.5,4.0,11.0,13.0,172.60463333333328,172.80461666666667,28.5,130.0,0.8738491666666666,1.6666666666666667,1.3237656666666666,4.0,9.166666666666666,1.0,1.0,0.0,0.25
5,21,Lag 2,57.75,29.125,352.79130000000004,27.375,5.0,4.0,11.0,13.0,355.068325,355.268325,37.375,131.0,0.9347337499999999,2.5,0.951305375,3.25,7.375,1.0,1.0,0.25,0.5277777777777778
5,22,Lag 2,56.857142857142854,18.285714285714285,347.51362857142857,30.142857142857142,5.428571428571429,4.0,11.0,13.0,349.8564428571429,350.0564428571429,40.142857142857146,132.0,0.7789452857142857,2.0,0.9194948571428572,2.2857142857142856,8.142857142857142,1.0,1.0,0.42857142857142855,0.12698412698412703
5,23,Lag 2,34.4,37.4,183.22226,27.4,5.0,4.0,11.0,13.0,185.5356,185.73556,37.4,133.0,0.6221084,2.2,0.9025132000000001,3.2,9.6,1.0,1.0,0.4,-0.275
5,24,Lag 2,31.625,22.75,172.7944625,29.25,5.25,4.0,11.0,13.0,175.102775,175.302775,39.25,134.0,0.7627317499999999,2.125,0.7632137500000001,3.25,7.75,1.0,1.0,0.25,0.0
5,25,Lag 2,39.44444444444444,21.555555555555557,217.24243333333334,22.77777777777778,4.0,5.0,11.0,13.0,219.5257222222222,219.72572222222223,32.77777777777778,135.0,0.7839886666666667,2.3333333333333335,0.7781266666666666,3.0,8.444444444444445,1.0,1.0,0.4444444444444444,0.05555555555555558
5,26,Lag 2,50.0,32.1,300.82928000000004,28.0,5.1,5.0,11.0,13.0,303.13757999999996,303.33758,38.0,136.0,1.1791904,2.3,inf,2.4,7.9,1.0,1.0,0.4,0.6
5,27,Lag 2,54.875,35.5,333.3720875,28.125,5.25,5.0,11.0,13.0,335.6303875,335.8303875000001,38.125,137.0,0.7914211250000001,2.25,1.1898005,3.25,7.125,1.0,1.0,0.5,0.25
5,28,Lag 2,58.666666666666664,16.833333333333332,314.7572333333333,20.0,3.6666666666666665,5.0,11.0,13.0,317.0850166666666,317.285,30.0,138.0,0.6095396666666667,1.8333333333333333,0.7285551666666666,2.3333333333333335,8.0,1.0,1.0,0.8333333333333334,-0.4047619047619048
5,29,Lag 2,27.625,11.875,151.8182875,33.75,6.125,5.0,11.0,13.0,154.139075,154.33907499999998,43.75,139.0,0.686751625,1.5,0.8922347500000001,2.875,8.875,1.0,1.0,0.625,0.0892857142857143
5,30,Lag 2,74.6,7.6,395.06595999999996,28.0,5.0,5.0,11.0,13.0,397.3626,397.56260000000003,38.0,140.0,0.8906378,2.4,0.9426494,2.2,9.0,1.0,1.0,1.0,-0.33333333333333337
5,31,Lag 2,52.75,21.875,288.956325,24.125,4.5,6.0,11.0,13.0,291.2646,291.464625,34.125,141.0,0.570139125,2.125,0.533295875,2.0,8.125,1.0,1.0,1.0,-0.125
5,32,Lag 2,50.6,30.8,275.24204999999995,18.1,3.4,6.0,11.0,13.0,277.51202,277.71203,28.1,142.0,0.6496354999999999,2.1,0.8616234,2.2,8.5,1.0,1.0,0.7,-0.14444444444444438
5,33,Lag 2,48.5,25.75,259.37835,22.25,4.0,6.0,11.0,13.0,261.690825,261.890825,32.25,143.0,0.7096335,1.75,0.97314475,3.25,9.0,1.0,1.0,0.5,0.0
5,34,Lag 2,48.714285714285715,26.285714285714285,264.7758571428571,18.0,3.2857142857142856,6.0,11.0,13.0,267.0805571428572,267.2805571428571,28.0,144.0,0.7121955714285715,2.0,0.6211108571428571,2.142857142857143,8.285714285714286,1.0,1.0,1.0,-0.33333333333333337
5,35,Lag 2,36.875,28.125,232.617525,11.625,2.5,6.0,11.0,13.0,234.9153875,235.1153875,21.625,145.0,0.7659797500000001,1.75,inf,2.625,8.625,1.0,1.0,0.5,0.30000000000000004
5,36,Lag 2,39.25,25.5,216.7773125,8.375,1.875,6.0,11.0,13.0,219.0876875,219.28768749999998,18.375,146.0,0.9804751250000001,1.625,0.9622959999999999,2.5,8.0,1.0,1.0,0.75,0.25
5,37,Lag 2,43.22222222222222,23.22222222222222,267.60156666666666,27.88888888888889,5.0,7.0,11.0,13.0,269.91075555555557,270.11075555555556,37.888888888888886,147.0,0.6753677777777778,1.8888888888888888,0.6055338888888889,1.5555555555555556,7.111111111111111,1.0,1.0,1.0,-0.125
5,38,Lag 2,51.166666666666664,16.5,276.53704999999997,19.666666666666668,3.6666666666666665,7.0,11.0,13.0,278.83981666666665,279.03981666666664,29.666666666666668,148.0,0.6774141666666665,1.6666666666666667,0.7549603333333333,2.8333333333333335,8.5,1.0,1.0,0.8333333333333334,0.0
5,39,Lag 2,35.142857142857146,13.571428571428571,191.71869999999996,17.142857142857142,3.142857142857143,7.0,11.0,13.0,194.0163,194.21630000000002,27.142857142857142,149.0,0.7514122857142856,2.0,0.9228177142857144,2.4285714285714284,7.857142857142857,1.0,1.0,0.8571428571428571,0.1428571428571429
5,40,Lag 2,63.1,28.4,366.82393,22.1,4.2,7.0,11.0,13.0,369.09890000000007,369.29890000000006,32.1,150.0,0.6040798999999999,1.8,inf,2.1,7.7,1.0,1.0,0.8,0.0888888888888888
5,41,Lag 2,51.0,25.142857142857142,275.9398857142857,30.0,5.428571428571429,7.0,11.0,13.0,278.23747142857144,278.43748571428574,40.0,151.0,0.7719674285714285,2.0,0.7516868571428572,2.0,8.142857142857142,1.0,1.0,1.0,-0.4285714285714286
5,42,Lag 2,42.875,15.75,232.5542625,17.0,3.25,7.0,11.0,13.0,234.8688,235.06879999999995,27.0,152.0,0.53073225,1.625,0.585411,2.125,8.25,1.0,1.0,1.0,-0.19999999999999996
5,43,Lag 2,51.166666666666664,22.5,279.6867833333333,17.666666666666668,3.1666666666666665,8.0,11.0,13.0,281.9395333333333,282.1395166666667,27.666666666666668,153.0,0.8396708333333334,2.0,0.6654125,2.6666666666666665,8.666666666666666,1.0,1.0,0.8333333333333334,0.023809523809523725
5,44,Lag 2,51.125,21.625,273.68305,17.875,3.375,8.0,11.0,13.0,276.0101,276.2101125,27.875,154.0,0.8313842499999999,2.0,0.8130507499999999,2.75,9.25,1.0,1.0,0.75,-0.0357142857142857
5,45,Lag 2,36.333333333333336,24.0,196.2968222222222,23.11111111111111,4.333333333333333,8.0,11.0,13.0,198.60604444444442,198.80602222222225,33.111111111111114,155.0,0.7778585555555556,1.8888888888888888,0.648728,2.2222222222222223,8.88888888888889,1.0,1.0,0.7777777777777778,0.11111111111111105
5,46,Lag 2,25.4,25.0,135.82103999999998,16.6,3.2,8.0,11.0,13.0,138.11432,138.3143,26.6,156.0,0.6854376,2.4,0.7470222,2.6,9.0,1.0,1.0,1.0,-0.2857142857142857
5,47,Lag 2,68.16666666666667,34.833333333333336,361.6485666666667,11.666666666666666,2.1666666666666665,8.0,11.0,13.0,363.92633333333333,364.1263333333333,21.666666666666668,157.0,0.49264349999999996,1.6666666666666667,0.5521733333333333,2.0,9.0,1.0,1.0,1.0,0.0
5,48,Lag 2,21.2,33.6,119.26532,29.6,5.4,8.0,11.0,13.0,121.57195999999999,121.77196,39.6,158.0,0.7621382000000001,2.2,0.6254582,1.8,8.2,1.0,1.0,0.8,0.09999999999999998
7,1,Lag 2,56.8,25.9,309.55198,29.2,5.3,1.0,11.0,13.0,311.85380000000004,312.05381,39.2,111.0,1.167449,2.4,0.6530094,2.6,7.8,1.0,1.0,0.7,0.30000000000000004
7,2,Lag 2,32.18181818181818,18.545454545454547,176.83744545454547,28.90909090909091,5.363636363636363,1.0,11.0,13.0,179.1194,179.31941818181824,38.90909090909091,112.0,0.9954967272727273,2.090909090909091,0.7171348181818181,2.3636363636363638,7.545454545454546,1.0,1.0,0.8181818181818182,0.18181818181818177
7,3,Lag 2,34.666666666666664,31.333333333333332,184.55837499999998,25.916666666666668,4.833333333333333,1.0,11.0,13.0,186.84046666666666,187.04048333333336,35.916666666666664,113.0,0.8853935833333333,1.8333333333333333,0.7971745,2.1666666666666665,7.5,1.0,1.0,0.8333333333333334,0.07575757575757569
7,4,Lag 2,40.916666666666664,26.25,221.87085,29.916666666666668,5.333333333333333,1.0,11.0,13.0,224.1543583333333,224.35435833333335,39.916666666666664,114.0,0.95961125,2.0,0.7445943333333332,2.9166666666666665,7.5,1.0,1.0,0.6666666666666666,0.24242424242424243
7,5,Lag 2,30.9,24.5,163.79323,31.4,5.6,1.0,11.0,13.0,166.08837999999997,166.28839,41.4,115.0,0.9254448999999999,2.2,1.0694382,2.8,7.4,1.0,1.0,0.5,0.40909090909090906
7,6,Lag 2,41.72727272727273,29.0,228.71159999999998,27.454545454545453,4.909090909090909,1.0,11.0,13.0,231.00870909090906,231.20874545454546,37.45454545454545,116.0,0.9771551818181817,2.1818181818181817,0.8319198181818183,2.4545454545454546,7.909090909090909,1.0,1.0,0.7272727272727273,0.2727272727272727
7,7,Lag 2,49.0,28.181818181818183,268.24386363636364,28.0,5.090909090909091,2.0,11.0,13.0,270.5425,270.74253636363636,38.0,117.0,0.786630909090909,2.0,0.6157103636363638,1.6363636363636365,7.2727272727272725,1.0,1.0,1.0,0.0
7,8,Lag 2,44.72727272727273,28.636363636363637,237.78485454545452,24.545454545454547,4.454545454545454,2.0,11.0,13.0,240.0622909090909,240.26230909090907,34.54545454545455,118.0,0.8722252727272728,2.272727272727273,0.8718531818181817,2.272727272727273,8.0,1.0,1.0,0.7272727272727273,0.2727272727272727
7,9,Lag 2,54.09090909090909,17.90909090909091,293.1505909090909,25.181818181818183,4.636363636363637,2.0,11.0,13.0,295.4310636363636,295.6310727272728,35.18181818181818,119.0,0.8900477272727273,1.4545454545454546,0.8347907272727273,3.090909090909091,7.545454545454546,1.0,1.0,0.45454545454545453,0.5454545454545454
7,10,Lag 2,56.5,23.666666666666668,301.9212333333333,25.666666666666668,4.666666666666667,2.0,11.0,13.0,304.242225,304.442225,35.666666666666664,120.0,0.9405081666666666,2.0,0.6275076666666667,3.4166666666666665,7.5,1.0,1.0,0.25,0.5833333333333334
7,11,Lag 2,57.45454545454545,25.454545454545453,315.85539090909094,16.727272727272727,3.272727272727273,2.0,11.0,13.0,318.15404545454544,318.35407272727275,26.727272727272727,121.0,0.9444902727272726,2.0,0.879170909090909,2.090909090909091,7.363636363636363,1.0,1.0,0.9090909090909091,0.09090909090909094
7,12,Lag 2,45.90909090909091,25.363636363636363,244.4444545454545,32.36363636363637,5.818181818181818,2.0,11.0,13.0,246.72037272727277,246.92037272727273,42.36363636363637,122.0,0.852615181818182,2.0,0.7239608181818182,1.9090909090909092,8.0,1.0,1.0,0.9090909090909091,0.0
7,13,Lag 2,37.166666666666664,24.416666666666668,207.24475000000004,21.75,4.083333333333333,3.0,11.0,13.0,209.55326666666667,209.753275,31.75,123.0,0.9122819999999999,2.4166666666666665,0.70425375,1.9166666666666667,7.5,1.0,1.0,1.0,-0.09090909090909094
7,14,Lag 2,33.083333333333336,17.5,179.56355,24.5,4.583333333333333,3.0,11.0,13.0,181.87204166666666,182.07205,34.5,124.0,0.7805619166666666,1.8333333333333333,0.6445574166666667,1.8333333333333333,7.5,1.0,1.0,1.0,0.0
7,15,Lag 2,57.90909090909091,24.181818181818183,314.0345727272727,22.0,4.181818181818182,3.0,11.0,13.0,316.3529272727273,316.55292727272723,32.0,125.0,0.9872797272727272,1.6363636363636365,0.7172411818181819,1.9090909090909092,7.909090909090909,1.0,1.0,0.9090909090909091,0.09090909090909094
7,16,Lag 2,41.09090909090909,27.272727272727273,220.33673636363636,22.636363636363637,4.090909090909091,3.0,11.0,13.0,222.66263636363635,222.86265454545455,32.63636363636363,126.0,0.9844616363636363,1.9090909090909092,1.029534,2.1818181818181817,7.909090909090909,1.0,1.0,0.7272727272727273,0.18181818181818177
7,17,Lag 2,42.5,19.3,226.67695999999995,35.0,6.3,3.0,11.0,13.0,228.94045999999997,229.14047,45.0,127.0,1.0059089,1.7,inf,1.9,8.3,1.0,1.0,0.9,-0.09999999999999998
7,18,Lag 2,50.54545454545455,21.363636363636363,270.8962363636364,25.90909090909091,4.7272727272727275,3.0,11.0,13.0,273.19184545454544,273.39186363636367,35.90909090909091,128.0,0.9742745454545453,1.9090909090909092,0.8160617272727273,2.090909090909091,7.0,1.0,1.0,0.8181818181818182,-0.04040404040404044
7,19,Lag 2,48.54545454545455,21.181818181818183,260.3963909090909,24.727272727272727,4.454545454545454,4.0,11.0,13.0,262.6935454545455,262.89354545454546,34.72727272727273,129.0,0.9855881818181816,1.9090909090909092,0.45467609090909084,3.727272727272727,7.7272727272727275,1.0,1.0,0.09090909090909091,0.40909090909090906
7,20,Lag 2,33.916666666666664,19.0,179.71911666666665,28.416666666666668,5.166666666666667,4.0,11.0,13.0,182.029,182.22900833333335,38.416666666666664,130.0,0.8582826666666667,1.8333333333333333,0.8133570833333335,3.1666666666666665,7.5,1.0,1.0,0.3333333333333333,0.06666666666666671
7,21,Lag 2,59.583333333333336,20.0,321.3365416666667,23.666666666666668,4.333333333333333,4.0,11.0,13.0,323.635325,323.8353333333333,33.666666666666664,131.0,1.0290961666666665,1.75,0.8344728333333333,3.6666666666666665,7.5,1.0,1.0,0.08333333333333333,0.9166666666666666
7,22,Lag 2,57.666666666666664,23.0,311.2524583333333,28.416666666666668,5.333333333333333,4.0,11.0,13.0,313.572075,313.77208333333334,38.416666666666664,132.0,0.9951654999999998,2.3333333333333335,inf,2.6666666666666665,7.5,1.0,1.0,0.4166666666666667,0.4924242424242424
7,23,Lag 2,49.0,26.666666666666668,259.24863333333326,25.25,4.666666666666667,4.0,11.0,13.0,261.51545,261.715475,35.25,133.0,0.7512546666666665,1.8333333333333333,0.8764386666666667,3.5833333333333335,7.5,1.0,1.0,0.16666666666666666,0.196969696969697
7,24,Lag 2,42.416666666666664,23.0,225.95030833333328,21.083333333333332,3.9166666666666665,4.0,11.0,13.0,228.22269166666663,228.42269999999996,31.083333333333332,134.0,1.1045256666666667,2.0833333333333335,0.8562231666666666,3.75,7.5,1.0,1.0,0.16666666666666666,0.7424242424242424
7,25,Lag 2,50.333333333333336,23.444444444444443,277.00318888888893,31.555555555555557,5.666666666666667,5.0,11.0,13.0,279.30148888888885,279.50151111111114,41.55555555555556,135.0,0.9036683333333334,1.6666666666666667,1.0297974444444444,1.8888888888888888,6.888888888888889,1.0,1.0,0.8888888888888888,-0.01388888888888884
7,26,Lag 2,51.72727272727273,21.272727272727273,276.43602727272724,30.727272727272727,5.454545454545454,5.0,11.0,13.0,278.7452818181818,278.94529090909094,40.72727272727273,136.0,0.824402727272727,1.7272727272727273,0.7573353636363636,2.272727272727273,7.0,1.0,1.0,0.9090909090909091,0.09090909090909094
7,27,Lag 2,57.75,28.583333333333332,314.49017499999997,30.166666666666668,5.25,5.0,11.0,13.0,316.79451666666665,316.9945250000001,40.166666666666664,137.0,0.8486827499999999,1.6666666666666667,0.7993706666666666,2.75,7.5,1.0,1.0,0.5833333333333334,0.16666666666666663
7,28,Lag 2,57.75,29.5,312.8484250000001,17.416666666666668,3.25,5.0,11.0,13.0,315.12772499999994,315.32777500000003,27.416666666666668,138.0,0.7694815833333334,2.0833333333333335,0.9006135833333334,1.8333333333333333,7.5,1.0,1.0,0.9166666666666666,0.08333333333333337
7,29,Lag 2,57.8,18.4,317.08352,23.2,4.1,5.0,11.0,13.0,319.3570199999999,319.55706000000004,33.2,139.0,0.9556316,2.2,0.6129295,3.2,6.8,1.0,1.0,0.4,0.6
7,30,Lag 2,51.111111111111114,20.555555555555557,281.7952,17.0,3.111111111111111,5.0,11.0,13.0,284.0842555555555,284.28427777777785,27.0,140.0,1.080999,2.0,0.7864169999999999,2.4444444444444446,6.666666666666667,1.0,1.0,0.7777777777777778,0.2222222222222222
7,31,Lag 2,47.36363636363637,29.818181818181817,255.68720909090914,28.636363636363637,5.181818181818182,6.0,11.0,13.0,257.9873818181818,258.18739090909094,38.63636363636363,141.0,0.931425909090909,1.7272727272727273,0.7590059999999998,1.9090909090909092,7.545454545454546,1.0,1.0,1.0,0.0
7,32,Lag 2,52.45454545454545,23.363636363636363,280.5849818181818,15.818181818181818,3.090909090909091,6.0,11.0,13.0,282.8881818181818,283.08821818181815,25.818181818181817,142.0,0.708214,1.7272727272727273,0.7947310000000001,2.1818181818181817,8.0,1.0,1.0,0.8181818181818182,0.18181818181818177
7,33,Lag 2,35.333333333333336,24.77777777777778,191.80984444444442,23.555555555555557,4.333333333333333,6.0,11.0,13.0,194.09703333333334,194.29706666666667,33.55555555555556,143.0,0.8169672222222223,2.0,0.8230825555555555,2.3333333333333335,6.888888888888889,1.0,1.0,1.0,-0.09090909090909094
7,34,Lag 2,58.18181818181818,30.272727272727273,311.3130090909091,22.181818181818183,4.2727272727272725,6.0,11.0,13.0,313.5919818181818,313.7919818181818,32.18181818181818,144.0,0.9137503636363635,2.0,0.9412977272727274,1.7272727272727273,8.0,1.0,1.0,1.0,0.0
7,35,Lag 2,38.083333333333336,29.25,208.969875,19.583333333333332,3.5833333333333335,6.0,11.0,13.0,211.27559999999997,211.47563333333332,29.583333333333332,145.0,0.9265395833333333,2.4166666666666665,1.1499904166666668,2.25,7.5,1.0,1.0,0.9166666666666666,0.0
7,36,Lag 2,47.27272727272727,24.818181818181817,257.5477181818182,24.545454545454547,4.545454545454546,6.0,11.0,13.0,259.8600090909091,260.0600090909091,34.54545454545455,146.0,1.006084,2.090909090909091,0.7250838181818181,2.3636363636363638,7.7272727272727275,1.0,1.0,1.0,0.0
7,37,Lag 2,50.0,16.272727272727273,266.55218181818185,28.636363636363637,5.181818181818182,7.0,11.0,13.0,268.8674909090909,269.0675090909091,38.63636363636363,147.0,0.8393804545454544,2.4545454545454546,0.741218090909091,1.7272727272727273,7.818181818181818,1.0,1.0,1.0,-0.09090909090909094
7,38,Lag 2,55.5,17.333333333333332,297.3792166666667,22.666666666666668,4.25,7.0,11.0,13.0,299.6905,299.89051666666666,32.666666666666664,148.0,0.9416337499999999,2.25,0.8851330833333334,2.0,7.5,1.0,1.0,1.0,0.0
7,39,Lag 2,52.6,30.8,282.58523,26.9,4.9,7.0,11.0,13.0,284.90206,285.10207,36.9,149.0,0.9381918,2.0,0.8289314000000001,2.3,7.6,1.0,1.0,0.9,0.016666666666666607
7,40,Lag 2,59.6,21.7,321.23406000000006,19.0,3.6,7.0,11.0,13.0,323.53089,323.7309,29.0,150.0,0.9382832000000001,1.5,0.9786427999999999,2.5,7.5,1.0,1.0,0.9,0.09999999999999998
7,41,Lag 2,37.18181818181818,22.363636363636363,199.78272727272724,20.272727272727273,3.727272727272727,7.0,11.0,13.0,202.08742727272727,202.28745454545458,30.272727272727273,151.0,0.824542727272727,2.090909090909091,0.7508737272727273,2.272727272727273,7.2727272727272725,1.0,1.0,0.9090909090909091,0.09090909090909094
7,42,Lag 2,41.36363636363637,22.363636363636363,225.85985454545454,24.454545454545453,4.363636363636363,7.0,11.0,13.0,228.18730000000002,228.3873090909091,34.45454545454545,152.0,0.941136818181818,2.1818181818181817,0.8337992727272727,2.3636363636363638,7.909090909090909,1.0,1.0,1.0,-0.08333333333333337
7,43,Lag 2,34.90909090909091,34.27272727272727,185.74163636363636,26.181818181818183,4.909090909090909,8.0,11.0,13.0,188.05090909090907,188.25092727272724,36.18181818181818,153.0,0.7793933636363637,2.0,0.8886206363636365,1.8181818181818181,7.818181818181818,1.0,1.0,0.9090909090909091,0.09090909090909094
7,44,Lag 2,28.545454545454547,25.727272727272727,155.6287909090909,28.90909090909091,5.2727272727272725,8.0,11.0,13.0,157.91682727272726,158.11682727272728,38.90909090909091,154.0,0.7475325454545453,1.9090909090909092,0.8580355454545455,1.9090909090909092,7.090909090909091,1.0,1.0,1.0,0.0
7,45,Lag 2,37.0,27.416666666666668,202.5833,16.916666666666668,3.25,8.0,11.0,13.0,204.91542500000003,205.11543333333327,26.916666666666668,155.0,0.8328323333333335,1.9166666666666667,0.7607935,2.4166666666666665,7.5,1.0,1.0,0.9166666666666666,0.08333333333333337
7,46,Lag 2,46.7,20.9,252.02767000000003,27.8,5.1,8.0,11.0,13.0,254.32282,254.52284,37.8,156.0,0.829251,1.9,0.7555365,2.1,7.9,1.0,1.0,1.0,0.0
7,47,Lag 2,37.7,34.4,198.73573000000002,19.0,3.6,8.0,11.0,13.0,201.03924999999998,201.23926,29.0,157.0,0.8156908000000002,1.3,0.6330321999999999,2.1,8.4,1.0,1.0,1.0,0.0
7,48,Lag 2,48.333333333333336,19.083333333333332,259.59865,20.75,3.9166666666666665,8.0,11.0,13.0,261.9029833333333,262.1029916666667,30.75,158.0,0.9577330833333334,2.0,0.6352876666666666,1.8333333333333333,7.5,1.0,1.0,1.0,0.0
8,1,Lag 2,36.61538461538461,25.076923076923077,173.75265384615383,33.23076923076923,5.846153846153846,1.0,11.0,13.0,176.0720769230769,176.2720769230769,43.23076923076923,111.0,0.507426,2.3076923076923075,0.5097075384615385,2.0,4.538461538461538,1.3846153846153846,1.0,1.0,0.0
8,2,Lag 2,51.15384615384615,24.692307692307693,243.40143076923079,23.923076923076923,4.538461538461538,1.0,11.0,13.0,245.71058461538465,245.91058461538458,33.92307692307692,112.0,0.5558426153846154,1.8461538461538463,0.5266113076923076,2.0,4.538461538461538,1.3846153846153846,1.0,1.0,0.0
8,3,Lag 2,44.333333333333336,24.166666666666668,211.84203333333335,30.416666666666668,5.416666666666667,1.0,11.0,13.0,214.1297083333333,214.32970833333334,40.416666666666664,113.0,0.5673504166666666,2.0,0.5793499999999999,2.4166666666666665,4.833333333333333,1.3333333333333333,1.0,0.9166666666666666,0.08333333333333337
8,4,Lag 2,37.84615384615385,26.615384615384617,180.92369999999997,28.307692307692307,5.230769230769231,1.0,11.0,13.0,183.2469384615385,183.44696153846158,38.30769230769231,114.0,0.5145550769230769,1.9230769230769231,0.7768720000000001,2.0,4.538461538461538,1.3846153846153846,1.0,0.9230769230769231,0.07692307692307687
8,5,Lag 2,41.69230769230769,21.923076923076923,199.3443076923077,22.846153846153847,4.3076923076923075,1.0,11.0,13.0,201.6265153846154,201.82653076923074,32.84615384615385,115.0,0.5925604615384615,1.8461538461538463,0.7643894615384617,2.8461538461538463,4.538461538461538,1.3846153846153846,1.0,0.6153846153846154,0.3846153846153846
8,6,Lag 2,51.84615384615385,23.076923076923077,248.8082230769231,30.46153846153846,5.461538461538462,1.0,11.0,13.0,251.1173846153846,251.31740769230768,40.46153846153846,116.0,0.6172670769230769,1.9230769230769231,0.46374876923076924,1.7692307692307692,4.538461538461538,1.3846153846153846,1.0,1.0,0.0
8,7,Lag 2,33.61538461538461,27.153846153846153,160.32985384615384,18.923076923076923,3.6153846153846154,2.0,11.0,13.0,162.65053846153845,162.8505692307692,28.923076923076923,117.0,0.5389917692307692,2.1538461538461537,0.5258157692307692,2.076923076923077,4.538461538461538,1.3846153846153846,1.0,0.9230769230769231,0.07692307692307687
8,8,Lag 2,47.69230769230769,26.307692307692307,229.22472307692308,25.153846153846153,4.538461538461538,2.0,11.0,13.0,231.5300153846154,231.73003076923075,35.15384615384615,118.0,0.5058418461538462,1.9230769230769231,0.7051056153846152,1.9230769230769231,4.538461538461538,1.3846153846153846,1.0,0.8461538461538461,0.07051282051282048
8,9,Lag 2,55.30769230769231,22.384615384615383,264.3722230769231,18.76923076923077,3.6153846153846154,2.0,11.0,13.0,266.6646923076923,266.8647153846154,28.76923076923077,119.0,0.6278771538461538,2.0,0.5674346153846155,2.230769230769231,4.538461538461538,1.3846153846153846,1.0,0.8461538461538461,0.06293706293706292
8,10,Lag 2,45.38461538461539,25.615384615384617,217.13537692307693,20.923076923076923,3.8461538461538463,2.0,11.0,13.0,219.42656923076922,219.6265769230769,30.923076923076923,120.0,0.5781023846153847,2.0,0.7110837692307693,2.6153846153846154,4.538461538461538,1.3846153846153846,1.0,0.6923076923076923,0.3076923076923077
8,11,Lag 2,43.30769230769231,15.076923076923077,207.23975384615386,31.692307692307693,5.6923076923076925,2.0,11.0,13.0,209.5245461538461,209.72455384615387,41.69230769230769,121.0,0.5522650769230769,2.1538461538461537,0.6277903846153847,1.6923076923076923,4.538461538461538,1.3846153846153846,1.0,1.0,-0.23076923076923073
8,12,Lag 2,34.61538461538461,26.46153846153846,164.56993076923075,31.307692307692307,5.769230769230769,2.0,11.0,13.0,166.88933076923075,167.08934615384618,41.30769230769231,122.0,0.5050656153846155,2.0,0.5307736153846154,2.0,4.538461538461538,1.3846153846153846,1.0,1.0,-0.18181818181818177
8,13,Lag 2,50.916666666666664,31.083333333333332,241.77619166666662,22.416666666666668,4.166666666666667,3.0,11.0,13.0,244.05831666666668,244.25834166666664,32.416666666666664,123.0,0.4583325833333334,2.25,0.43783816666666664,2.0833333333333335,4.833333333333333,1.3333333333333333,1.0,1.0,0.0
8,14,Lag 2,49.61538461538461,22.53846153846154,238.25231538461537,25.923076923076923,4.769230769230769,3.0,11.0,13.0,240.57683846153847,240.7768538461538,35.92307692307692,124.0,0.6164112307692308,1.8461538461538463,0.45797361538461534,2.3076923076923075,4.538461538461538,1.3846153846153846,1.0,1.0,0.0
8,15,Lag 2,31.166666666666668,21.833333333333332,149.124925,20.083333333333332,3.75,3.0,11.0,13.0,151.42788333333334,151.62789999999998,30.083333333333332,125.0,0.5307660833333333,1.8333333333333333,0.40954941666666667,2.0833333333333335,4.75,1.4166666666666667,1.0,1.0,0.0
8,16,Lag 2,48.0,24.53846153846154,231.87107692307688,27.0,4.769230769230769,3.0,11.0,13.0,234.17251538461537,234.3725307692307,37.0,126.0,0.5408216153846155,1.7692307692307692,0.7570908461538461,2.076923076923077,4.538461538461538,1.3846153846153846,1.0,0.9230769230769231,-0.0064102564102564985
8,17,Lag 2,35.916666666666664,26.0,172.61980000000003,31.75,5.75,3.0,11.0,13.0,174.94772500000002,175.147725,41.75,127.0,0.6067431666666668,2.1666666666666665,0.45843475000000006,1.8333333333333333,4.166666666666667,1.4166666666666667,1.0,1.0,0.0
8,18,Lag 2,66.75,26.5,318.6254916666667,27.5,4.916666666666667,3.0,11.0,13.0,320.9186916666667,321.11870000000005,37.5,128.0,0.5341249166666665,2.1666666666666665,0.5040620833333334,1.75,4.5,1.3333333333333333,1.0,1.0,-0.09090909090909094
